function,beta,etaL,kappa,init,T,iterate_type,fvalue
f3_huber,0.7,1.0,10,alt_mom,10000,last,2.90779670957308462456565293906e-1548
f3_huber,0.7,1.0,10,alt_mom,10000,cesaro,0.0000106359347400961638426785857995
f3_huber,0.7,1.0,10,alt_mom,10000,pr,2.80659401205800755804473804463e-11
f3_huber,0.7,1.0,10,alt_mom,10000,suffix,1.50965741026581377707506935414e-1535
f3_huber,0.7,1.0,10,alt_mom,10000,best,2.90779670957308462456565293906e-1548
f3_huber,0.7,1.0,100,alt_mom,100,last,1.91111111111111096557430229066
f3_huber,0.7,1.0,100,alt_mom,100,cesaro,3.42163658614925621328758466427
f3_huber,0.7,1.0,100,alt_mom,100,pr,3.01198878454361632399340451011
f3_huber,0.7,1.0,100,alt_mom,100,suffix,2.06111111111109830987552916791
f3_huber,0.7,1.0,100,alt_mom,100,best,1.88999999999999991118215802999
f3_huber,0.7,1.0,100,alt_mom,1000,last,9.01413039678020106840087443443e-29
f3_huber,0.7,1.0,100,alt_mom,1000,cesaro,0.121881096693691285600581438046
f3_huber,0.7,1.0,100,alt_mom,1000,pr,0.00193557915872098556230819923481
f3_huber,0.7,1.0,100,alt_mom,1000,suffix,3.07653372419562346091420738542e-28
f3_huber,0.7,1.0,100,alt_mom,1000,best,9.01413039678020106840087443443e-29
f3_huber,0.7,1.0,100,alt_mom,10000,last,4.95594650022541844777675920656e-320
f3_huber,0.7,1.0,100,alt_mom,10000,cesaro,0.00122100559435282885735242441785
f3_huber,0.7,1.0,100,alt_mom,10000,pr,0.000000194604993646538811580543902181
f3_huber,0.7,1.0,100,alt_mom,10000,suffix,5.64267056199482785718498108129e-318
f3_huber,0.7,1.0,100,alt_mom,10000,best,4.95594650022541844777675920656e-320
f3_huber,0.7,1.0,1000,alt_mom,100,last,4.84111111111112776321755069533
f3_huber,0.7,1.0,1000,alt_mom,100,cesaro,4.85791701660807956933051305618
f3_huber,0.7,1.0,1000,alt_mom,100,pr,4.94214609086855481689237265128
f3_huber,0.7,1.0,1000,alt_mom,100,suffix,4.85611111111109863624777141534
f3_huber,0.7,1.0,1000,alt_mom,100,best,1.89899999999999991118215802999
f3_huber,0.7,1.0,1000,alt_mom,1000,last,1.84111111111111061488253847495
f3_huber,0.7,1.0,1000,alt_mom,1000,cesaro,3.49225677234668169926081514315
f3_huber,0.7,1.0,1000,alt_mom,1000,pr,2.95211865732281230985919813159
f3_huber,0.7,1.0,1000,alt_mom,1000,suffix,1.89111111111111060748105164411
f3_huber,0.7,1.0,1000,alt_mom,1000,best,1.84111111111111061488253847495
f3_huber,0.7,1.0,1000,alt_mom,10000,last,3.68685072692612564603047694568e-26
f3_huber,0.7,1.0,1000,alt_mom,10000,cesaro,0.123198211210515223483561477321
f3_huber,0.7,1.0,1000,alt_mom,10000,pr,0.00182939414192397332532127177875
f3_huber,0.7,1.0,1000,alt_mom,10000,suffix,5.19334233395308681773435990124e-26
f3_huber,0.7,1.0,1000,alt_mom,10000,best,3.68685072692612564603047694568e-26
f3_huber,0.7,1.0,10000,alt_mom,100,last,5.13411111111129966284994341476
f3_huber,0.7,1.0,10000,alt_mom,100,cesaro,5.04085003406760222436645153796
f3_huber,0.7,1.0,10000,alt_mom,100,pr,5.13522429875005270916092297646
f3_huber,0.7,1.0,10000,alt_mom,100,suffix,5.13561111111110405023683985015
f3_huber,0.7,1.0,10000,alt_mom,100,best,1.89989999999999991118215802999
f3_huber,0.7,1.0,10000,alt_mom,1000,last,4.83411111111111017330983414737
f3_huber,0.7,1.0,10000,alt_mom,1000,cesaro,4.98568427358337352572340490361
f3_huber,0.7,1.0,10000,alt_mom,1000,pr,4.94511881907055423407418375614
f3_huber,0.7,1.0,10000,alt_mom,1000,suffix,4.83911111111111017256968546429
f3_huber,0.7,1.0,10000,alt_mom,1000,best,1.89989999999999991118215802999
f3_huber,0.7,1.0,10000,alt_mom,10000,last,1.83411111111111061739904399743
f3_huber,0.7,1.0,10000,alt_mom,10000,cesaro,3.49922661762902209409013121083
f3_huber,0.7,1.0,10000,alt_mom,10000,pr,2.94522118532417914830097054054
f3_huber,0.7,1.0,10000,alt_mom,10000,suffix,1.85061111111111061495655334326
f3_huber,0.7,1.0,10000,alt_mom,10000,best,1.83411111111111061739904399743
f3_huber,0.7,1.5,10,alt_mom,100,last,1.42363537539127501634698696316e-14
f3_huber,0.7,1.5,10,alt_mom,100,cesaro,0.0416915215404865476737849751102
f3_huber,0.7,1.5,10,alt_mom,100,pr,0.000552969862603848679405714765813
f3_huber,0.7,1.5,10,alt_mom,100,suffix,9.35165426106948300976239768404e-15
f3_huber,0.7,1.5,10,alt_mom,100,best,6.11746822089394074750777952895e-15
f3_huber,0.7,1.5,10,alt_mom,1000,last,4.10458960922427641660525542426e-154
f3_huber,0.7,1.5,10,alt_mom,1000,cesaro,0.000424445895556214275085949961275
f3_huber,0.7,1.5,10,alt_mom,1000,pr,0.0000000583365807158925069227163691782
f3_huber,0.7,1.5,10,alt_mom,1000,suffix,2.51680382387385008219092432314e-152
f3_huber,0.7,1.5,10,alt_mom,1000,best,1.63578938640205079929214456869e-154
f3_huber,0.7,1.5,10,alt_mom,10000,last,5.55057015986573971567136242281e-1549
f3_huber,0.7,1.5,10,alt_mom,10000,cesaro,0.0000042521016550801900097001293486
f3_huber,0.7,1.5,10,alt_mom,10000,pr,5.86521603543122007142857633578e-12
f3_huber,0.7,1.5,10,alt_mom,10000,suffix,8.37116849008139686824583425456e-1537
f3_huber,0.7,1.5,10,alt_mom,10000,best,5.55057015986573971567136242281e-1549
f3_huber,0.7,1.5,100,alt_mom,100,last,0.313257956426199349094697238165
f3_huber,0.7,1.5,100,alt_mom,100,cesaro,2.62580058920888335458855756935
f3_huber,0.7,1.5,100,alt_mom,100,pr,1.93995213014849270382083588396
f3_huber,0.7,1.5,100,alt_mom,100,suffix,0.509716863811446012508676876585
f3_huber,0.7,1.5,100,alt_mom,100,best,0.313257956426199349094697238165
f3_huber,0.7,1.5,100,alt_mom,1000,last,2.55574961833893713228458034865e-48
f3_huber,0.7,1.5,100,alt_mom,1000,cesaro,0.0538795160390231851820246640615
f3_huber,0.7,1.5,100,alt_mom,1000,pr,0.000394822865501424784836025650541
f3_huber,0.7,1.5,100,alt_mom,1000,suffix,2.06630549307916462150862398627e-47
f3_huber,0.7,1.5,100,alt_mom,1000,best,2.55574961833893713228458034865e-48
f3_huber,0.7,1.5,100,alt_mom,10000,last,2.47445818716647072577164119423e-519
f3_huber,0.7,1.5,100,alt_mom,10000,cesaro,0.000539765331042310933146000542194
f3_huber,0.7,1.5,100,alt_mom,10000,pr,0.000000039695871329376587848668315797
f3_huber,0.7,1.5,100,alt_mom,10000,suffix,1.09298629123554410901934255105e-515
f3_huber,0.7,1.5,100,alt_mom,10000,best,2.47445818716647072577164119423e-519
f3_huber,0.7,1.5,1000,alt_mom,100,last,4.67833333333336141243989199976
f3_huber,0.7,1.5,1000,alt_mom,100,cesaro,4.77589348567485306566698916953
f3_huber,0.7,1.5,1000,alt_mom,100,pr,4.83491189850171122017626850516
f3_huber,0.7,1.5,1000,alt_mom,100,suffix,4.70083333333332320710193001382
f3_huber,0.7,1.5,1000,alt_mom,100,best,4.45682585000000014986092367053
f3_huber,0.7,1.5,1000,alt_mom,1000,last,0.260424713939438101561753390711
f3_huber,0.7,1.5,1000,alt_mom,1000,cesaro,2.66370991529392372618330550806
f3_huber,0.7,1.5,1000,alt_mom,1000,pr,1.84673685261204956464292118128
f3_huber,0.7,1.5,1000,alt_mom,1000,suffix,0.303857514456450326816382073518
f3_huber,0.7,1.5,1000,alt_mom,1000,best,0.260424713939438101561753390711
f3_huber,0.7,1.5,1000,alt_mom,10000,last,5.74592120279713140794368524591e-41
f3_huber,0.7,1.5,1000,alt_mom,10000,cesaro,0.0547286806405912274173322301359
f3_huber,0.7,1.5,1000,alt_mom,10000,pr,0.000362654614241635040706877264634
f3_huber,0.7,1.5,1000,alt_mom,10000,suffix,9.69978585826842502816128894355e-41
f3_huber,0.7,1.5,1000,alt_mom,10000,best,5.74592120279713140794368524591e-41
f3_huber,0.7,1.5,10000,alt_mom,100,last,5.11783333333363593711780597729
f3_huber,0.7,1.5,10000,alt_mom,100,cesaro,5.00838535179804334914195408463
f3_huber,0.7,1.5,10000,alt_mom,100,pr,5.12446542260205491070661102005
f3_huber,0.7,1.5,10000,alt_mom,100,suffix,5.12008333333334963931916772598
f3_huber,0.7,1.5,10000,alt_mom,100,best,5.11783333333363593711780597729
f3_huber,0.7,1.5,10000,alt_mom,1000,last,4.66783333333333242006387327668
f3_huber,0.7,1.5,10000,alt_mom,1000,cesaro,4.90248903338863284360500687664
f3_huber,0.7,1.5,10000,alt_mom,1000,pr,4.83439658445383068389692867187
f3_huber,0.7,1.5,10000,alt_mom,1000,suffix,4.67533333333333241895365025205
f3_huber,0.7,1.5,10000,alt_mom,1000,best,4.66783333333333242006387327668
f3_huber,0.7,1.5,10000,alt_mom,10000,last,0.257066535598012567576074441274
f3_huber,0.7,1.5,10000,alt_mom,10000,cesaro,2.66739599249333041409622369381
f3_huber,0.7,1.5,10000,alt_mom,10000,pr,1.83669420390374983201271990135
f3_huber,0.7,1.5,10000,alt_mom,10000,suffix,0.270186961001096397559945405059
f3_huber,0.7,1.5,10000,alt_mom,10000,best,0.257066535598012567576074441274
f3_huber,0.7,2.0,10,alt_mom,100,last,3.46800986356716535658119904506e-15
f3_huber,0.7,2.0,10,alt_mom,100,cesaro,0.020803322762463911617204711738
f3_huber,0.7,2.0,10,alt_mom,100,pr,0.000172179556880378601846866777762
f3_huber,0.7,2.0,10,alt_mom,100,suffix,9.64645122383034808432761881308e-16
f3_huber,0.7,2.0,10,alt_mom,100,best,1.24612559699550223976210645425e-15
f3_huber,0.7,2.0,10,alt_mom,1000,last,2.81338329706024550916971239592e-154
f3_huber,0.7,2.0,10,alt_mom,1000,cesaro,0.000211790906505098812818878625719
f3_huber,0.7,2.0,10,alt_mom,1000,pr,0.0000000181644096559739739391569459339
f3_huber,0.7,2.0,10,alt_mom,1000,suffix,6.70835689311411415511611168678e-152
f3_huber,0.7,2.0,10,alt_mom,1000,best,4.77815395874736758074121370002e-155
f3_huber,0.7,2.0,10,alt_mom,10000,last,9.74742907109661055414775174961e-1549
f3_huber,0.7,2.0,10,alt_mom,10000,cesaro,0.0000021217226353458596300486859808
f3_huber,0.7,2.0,10,alt_mom,10000,pr,1.82626724914194840048628111208e-12
f3_huber,0.7,2.0,10,alt_mom,10000,suffix,6.01565555627460181283231666458e-1537
f3_huber,0.7,2.0,10,alt_mom,10000,best,5.68971464341267551336001556636e-1549
f3_huber,0.7,2.0,100,alt_mom,100,last,0.00458356958811253478358810755157
f3_huber,0.7,2.0,100,alt_mom,100,cesaro,1.92307185955486743390864823523
f3_huber,0.7,2.0,100,alt_mom,100,pr,1.04013763576998514370082808739
f3_huber,0.7,2.0,100,alt_mom,100,suffix,0.0108654843970284730932876768895
f3_huber,0.7,2.0,100,alt_mom,100,best,0.00458356958811253478358810755157
f3_huber,0.7,2.0,100,alt_mom,1000,last,1.19480518622366708199372203068e-72
f3_huber,0.7,2.0,100,alt_mom,1000,cesaro,0.0301368972277887118370823795666
f3_huber,0.7,2.0,100,alt_mom,1000,pr,0.000128806812783323877175468310164
f3_huber,0.7,2.0,100,alt_mom,1000,suffix,3.13829429345398922672285651939e-71
f3_huber,0.7,2.0,100,alt_mom,1000,best,1.19480518622366708199372203068e-72
f3_huber,0.7,2.0,100,alt_mom,10000,last,1.7035634692085252477351010765e-768
f3_huber,0.7,2.0,100,alt_mom,10000,cesaro,0.000301911626247049498124563920052
f3_huber,0.7,2.0,100,alt_mom,10000,pr,0.0000000129503610691348690080825556065
f3_huber,0.7,2.0,100,alt_mom,10000,suffix,1.05926382192492116388293751166e-762
f3_huber,0.7,2.0,100,alt_mom,10000,best,1.7035634692085252477351010765e-768
f3_huber,0.7,2.0,1000,alt_mom,100,last,4.51555555555588717221693197295
f3_huber,0.7,2.0,1000,alt_mom,100,cesaro,4.69546293589057022087556961157
f3_huber,0.7,2.0,1000,alt_mom,100,pr,4.72767987829783826301324177468
f3_huber,0.7,2.0,1000,alt_mom,100,suffix,4.54555555555556491422893916155
f3_huber,0.7,2.0,1000,alt_mom,100,best,4.51555555555588717221693197295
f3_huber,0.7,2.0,1000,alt_mom,1000,last,0.00874574882995647598349888475612
f3_huber,0.7,2.0,1000,alt_mom,1000,cesaro,1.95913658412884668056631885829
f3_huber,0.7,2.0,1000,alt_mom,1000,pr,0.969096723902161001078563345156
f3_huber,0.7,2.0,1000,alt_mom,1000,suffix,0.0107638024083273992133031257264
f3_huber,0.7,2.0,1000,alt_mom,1000,best,0.00874574882995647598349888475612
f3_huber,0.7,2.0,1000,alt_mom,10000,last,6.35970238620248507236260634209e-56
f3_huber,0.7,2.0,1000,alt_mom,10000,cesaro,0.030770138323360956215076638152
f3_huber,0.7,2.0,1000,alt_mom,10000,pr,0.000115154821867498801923726390353
f3_huber,0.7,2.0,1000,alt_mom,10000,suffix,1.29525373277834248971683872161e-55
f3_huber,0.7,2.0,1000,alt_mom,10000,best,6.35970238620248507236260634209e-56
f3_huber,0.7,2.0,10000,alt_mom,100,last,5.10155555555889331693265522738
f3_huber,0.7,2.0,10000,alt_mom,100,cesaro,4.99185048101792106263849991821
f3_huber,0.7,2.0,10000,alt_mom,100,pr,5.11372826808376350778307322005
f3_huber,0.7,2.0,10000,alt_mom,100,suffix,5.10455555555576659113000109438
f3_huber,0.7,2.0,10000,alt_mom,100,best,5.10155555555889331693265522738
f3_huber,0.7,2.0,10000,alt_mom,1000,last,4.50155555555555466681791240599
f3_huber,0.7,2.0,10000,alt_mom,1000,cesaro,4.81945596868074297306075864035
f3_huber,0.7,2.0,10000,alt_mom,1000,pr,4.72367435212867513007184726419
f3_huber,0.7,2.0,10000,alt_mom,1000,suffix,4.51155555555555466533761503982
f3_huber,0.7,2.0,10000,alt_mom,1000,best,4.50155555555555466681791240599
f3_huber,0.7,2.0,10000,alt_mom,10000,last,0.00911706778909619796421703972244
f3_huber,0.7,2.0,10000,alt_mom,10000,cesaro,1.96264461544913777469039405985
f3_huber,0.7,2.0,10000,alt_mom,10000,pr,0.961394490193555284883369694354
f3_huber,0.7,2.0,10000,alt_mom,10000,suffix,0.00974393556449495281809545758632
f3_huber,0.7,2.0,10000,alt_mom,10000,best,0.00911706778909619796421703972244
f3_huber,0.7,2.5,10,alt_mom,100,last,2.50173029498538999087693625707e-11
f3_huber,0.7,2.5,10,alt_mom,100,cesaro,0.0122046117639588456355524448976
f3_huber,0.7,2.5,10,alt_mom,100,pr,0.000162794788640837647439301923427
f3_huber,0.7,2.5,10,alt_mom,100,suffix,3.61237430088957067501349662089e-13
f3_huber,0.7,2.5,10,alt_mom,100,best,2.50173029498538999087693625707e-11
f3_huber,0.7,2.5,10,alt_mom,1000,last,4.44238884789392515935788065056e-150
f3_huber,0.7,2.5,10,alt_mom,1000,cesaro,0.000124250602060567463273536862322
f3_huber,0.7,2.5,10,alt_mom,1000,pr,0.0000000171741165532002860979804310122
f3_huber,0.7,2.5,10,alt_mom,1000,suffix,4.71800904460577704179143471271e-150
f3_huber,0.7,2.5,10,alt_mom,1000,best,1.84039119365008538223409878133e-152
f3_huber,0.7,2.5,10,alt_mom,10000,last,2.82655671053245554236955970857e-1544
f3_huber,0.7,2.5,10,alt_mom,10000,cesaro,0.00000124474331404266491426596975922
f3_huber,0.7,2.5,10,alt_mom,10000,pr,1.72670222639143204477976074747e-12
f3_huber,0.7,2.5,10,alt_mom,10000,suffix,3.07898634930101042502014713083e-1533
f3_huber,0.7,2.5,10,alt_mom,10000,best,2.01752200317540819595376681554e-1545
f3_huber,0.7,2.5,100,alt_mom,100,last,0.0000175532278133770030694902960953
f3_huber,0.7,2.5,100,alt_mom,100,cesaro,1.44329847855061792817389164198
f3_huber,0.7,2.5,100,alt_mom,100,pr,0.514821163213191574897461832044
f3_huber,0.7,2.5,100,alt_mom,100,suffix,0.0000666796123450173661974792362793
f3_huber,0.7,2.5,100,alt_mom,100,best,0.0000175532278133770030694902960953
f3_huber,0.7,2.5,100,alt_mom,1000,last,7.35054814694486029851139411561e-110
f3_huber,0.7,2.5,100,alt_mom,1000,cesaro,0.0192031260717287608017259203359
f3_huber,0.7,2.5,100,alt_mom,1000,pr,0.0000544164501171036425047381165624
f3_huber,0.7,2.5,100,alt_mom,1000,suffix,1.43002628291006085588820976618e-107
f3_huber,0.7,2.5,100,alt_mom,1000,best,7.35054814694486029851139411561e-110
f3_huber,0.7,2.5,100,alt_mom,10000,last,1.02629952582283423701349353541e-1153
f3_huber,0.7,2.5,100,alt_mom,10000,cesaro,0.000192377037938624796175418693532
f3_huber,0.7,2.5,100,alt_mom,10000,pr,0.00000000547108232778425704873412414021
f3_huber,0.7,2.5,100,alt_mom,10000,suffix,1.99461106822254674299892690535e-1144
f3_huber,0.7,2.5,100,alt_mom,10000,best,1.02629952582283423701349353541e-1153
f3_huber,0.7,2.5,1000,alt_mom,100,last,4.3527777802794174089512772261
f3_huber,0.7,2.5,1000,alt_mom,100,cesaro,4.64411964851297151547517235446
f3_huber,0.7,2.5,1000,alt_mom,100,pr,4.62984106102710187540398456262
f3_huber,0.7,2.5,1000,alt_mom,100,suffix,4.39027777781388717014343296297
f3_huber,0.7,2.5,1000,alt_mom,100,best,4.3527777802794174089512772261
f3_huber,0.7,2.5,1000,alt_mom,1000,last,0.000283821060504436126706888270946
f3_huber,0.7,2.5,1000,alt_mom,1000,cesaro,1.47984293748209218838405510278
f3_huber,0.7,2.5,1000,alt_mom,1000,pr,0.464806854448940378993825189462
f3_huber,0.7,2.5,1000,alt_mom,1000,suffix,0.000368842903372449375962494002296
f3_huber,0.7,2.5,1000,alt_mom,1000,best,0.000283821060504436126706888270946
f3_huber,0.7,2.5,1000,alt_mom,10000,last,4.94723057556420363474505880069e-71
f3_huber,0.7,2.5,1000,alt_mom,10000,cesaro,0.0196863239070283680437311657291
f3_huber,0.7,2.5,1000,alt_mom,10000,pr,0.0000473347166673861845259682177855
f3_huber,0.7,2.5,1000,alt_mom,10000,suffix,1.22396126564922149947607785189e-70
f3_huber,0.7,2.5,1000,alt_mom,10000,best,4.94723057556420363474505880069e-71
f3_huber,0.7,2.5,10000,alt_mom,100,last,5.08527780279419546632055727708
f3_huber,0.7,2.5,10000,alt_mom,100,cesaro,5.26618823430464017004526876032
f3_huber,0.7,2.5,10000,alt_mom,100,pr,5.19692314289683780039723060429
f3_huber,0.7,2.5,10000,alt_mom,100,suffix,5.08902777813898903081568099964
f3_huber,0.7,2.5,10000,alt_mom,100,best,5.08527780279419546632055727708
f3_huber,0.7,2.5,10000,alt_mom,1000,last,4.3352777777777769135719515353
f3_huber,0.7,2.5,10000,alt_mom,1000,cesaro,4.739384150877374341777147416
f3_huber,0.7,2.5,10000,alt_mom,1000,pr,4.61296202911244128763695585599
f3_huber,0.7,2.5,10000,alt_mom,1000,suffix,4.34777777777777691172157982759
f3_huber,0.7,2.5,10000,alt_mom,1000,best,4.3352777777777769135719515353
f3_huber,0.7,2.5,10000,alt_mom,10000,last,0.000322319410340420465369301537236
f3_huber,0.7,2.5,10000,alt_mom,10000,cesaro,1.48322632577929466460378381264
f3_huber,0.7,2.5,10000,alt_mom,10000,pr,0.459265512613979472865021695526
f3_huber,0.7,2.5,10000,alt_mom,10000,suffix,0.000350310561427358888593753725867
f3_huber,0.7,2.5,10000,alt_mom,10000,best,0.000322319410340420465369301537236
f3_huber,0.7,2.9,10,alt_mom,100,last,4.95985038857391236871896696134e-14
f3_huber,0.7,2.9,10,alt_mom,100,cesaro,0.0103076224843616896102149670128
f3_huber,0.7,2.9,10,alt_mom,100,pr,0.0000711151029766368580094819355443
f3_huber,0.7,2.9,10,alt_mom,100,suffix,1.01063120607269699244788586277e-14
f3_huber,0.7,2.9,10,alt_mom,100,best,5.58508667221790528028505181974e-15
f3_huber,0.7,2.9,10,alt_mom,1000,last,3.16224030783459404081881663451e-153
f3_huber,0.7,2.9,10,alt_mom,1000,cesaro,0.000104938076249370721204119622059
f3_huber,0.7,2.9,10,alt_mom,1000,pr,0.0000000075024193755260096014431865772
f3_huber,0.7,2.9,10,alt_mom,1000,suffix,4.308414304732467497577259115e-152
f3_huber,0.7,2.9,10,alt_mom,1000,best,4.04758759386626103353792117362e-154
f3_huber,0.7,2.9,10,alt_mom,10000,last,1.72920581242595311721672691053e-1547
f3_huber,0.7,2.9,10,alt_mom,10000,cesaro,0.00000105127030882498903411577715764
f3_huber,0.7,2.9,10,alt_mom,10000,pr,7.54300472977109308094107352195e-13
f3_huber,0.7,2.9,10,alt_mom,10000,suffix,1.84114662657505503282824662062e-1536
f3_huber,0.7,2.9,10,alt_mom,10000,best,2.21017035796591687190907748482e-1549
f3_huber,0.7,2.9,100,alt_mom,100,last,4.24460464477982386026345550379e-11
f3_huber,0.7,2.9,100,alt_mom,100,cesaro,1.19120080162506129158470378236
f3_huber,0.7,2.9,100,alt_mom,100,pr,0.291109920670655776288192590862
f3_huber,0.7,2.9,100,alt_mom,100,suffix,0.0000000179666383235341257900352411758
f3_huber,0.7,2.9,100,alt_mom,100,best,2.19539903007680488466966169742e-11
f3_huber,0.7,2.9,100,alt_mom,1000,last,1.35267684575673603947607154249e-148
f3_huber,0.7,2.9,100,alt_mom,1000,cesaro,0.0144051918141788781331770103672
f3_huber,0.7,2.9,100,alt_mom,1000,pr,0.000030710381563316027630463704944
f3_huber,0.7,2.9,100,alt_mom,1000,suffix,1.6879604652580387370014489723e-144
f3_huber,0.7,2.9,100,alt_mom,1000,best,8.99250313283067603276687425905e-151
f3_huber,0.7,2.9,100,alt_mom,10000,last,8.01287261803637953301846187494e-1544
f3_huber,0.7,2.9,100,alt_mom,10000,cesaro,0.000144311302326412194980097006448
f3_huber,0.7,2.9,100,alt_mom,10000,pr,0.00000000308765135338660576404676987598
f3_huber,0.7,2.9,100,alt_mom,10000,suffix,7.51741571346501220789729363203e-1529
f3_huber,0.7,2.9,100,alt_mom,10000,best,8.01287261803637953301846187494e-1544
f3_huber,0.7,2.9,1000,alt_mom,100,last,4.22255555556029025954973744869
f3_huber,0.7,2.9,1000,alt_mom,100,cesaro,4.77332751959158818013982062306
f3_huber,0.7,2.9,1000,alt_mom,100,pr,4.53812954125909955394329772831
f3_huber,0.7,2.9,1000,alt_mom,100,suffix,4.26605555555637213110108876987
f3_huber,0.7,2.9,1000,alt_mom,100,best,4.22255555556029025954973744869
f3_huber,0.7,2.9,1000,alt_mom,1000,last,0.0000178248345214673803710333671168
f3_huber,0.7,2.9,1000,alt_mom,1000,cesaro,1.21023002323126577913484598506
f3_huber,0.7,2.9,1000,alt_mom,1000,pr,0.259805164498942138833787469023
f3_huber,0.7,2.9,1000,alt_mom,1000,suffix,0.0000242134092240269065295511075785
f3_huber,0.7,2.9,1000,alt_mom,1000,best,0.0000178248345214673803710333671168
f3_huber,0.7,2.9,1000,alt_mom,10000,last,3.1162840962832500952246823552e-83
f3_huber,0.7,2.9,1000,alt_mom,10000,cesaro,0.014644908671670851251033046638
f3_huber,0.7,2.9,1000,alt_mom,10000,pr,0.000026216271391280160413556479096
f3_huber,0.7,2.9,1000,alt_mom,10000,suffix,9.05348567742827110452480282684e-83
f3_huber,0.7,2.9,1000,alt_mom,10000,best,3.1162840962832500952246823552e-83
f3_huber,0.7,2.9,10000,alt_mom,100,last,5.07225555560292351168081444811
f3_huber,0.7,2.9,10000,alt_mom,100,cesaro,7.18848344674097160588417045067
f3_huber,0.7,2.9,10000,alt_mom,100,pr,5.12907438323316493218071515959
f3_huber,0.7,2.9,10000,alt_mom,100,suffix,5.07660555556383827175437744477
f3_huber,0.7,2.9,10000,alt_mom,100,best,5.07225555560292351168081444811
f3_huber,0.7,2.9,10000,alt_mom,1000,last,4.20225555555555474051204961833
f3_huber,0.7,2.9,10000,alt_mom,1000,cesaro,4.69266255974133941904362991901
f3_huber,0.7,2.9,10000,alt_mom,1000,pr,4.52437799183381240352863848707
f3_huber,0.7,2.9,10000,alt_mom,1000,suffix,4.21675555555555473792152922754
f3_huber,0.7,2.9,10000,alt_mom,1000,best,4.20225555555555474051204961833
f3_huber,0.7,2.9,10000,alt_mom,10000,last,0.0000221838223435038512694418452076
f3_huber,0.7,2.9,10000,alt_mom,10000,cesaro,1.21177860285976639040914131858
f3_huber,0.7,2.9,10000,alt_mom,10000,pr,0.256250270586497322816907432015
f3_huber,0.7,2.9,10000,alt_mom,10000,suffix,0.0000244372767241223265856361910999
f3_huber,0.7,2.9,10000,alt_mom,10000,best,0.0000221838223435038512694418452076
f3_huber,0.9,0.5,10,alt_mom,100,last,0.00543923301065750761291689422799
f3_huber,0.9,0.5,10,alt_mom,100,cesaro,2.7719132574056561075103607836
f3_huber,0.9,0.5,10,alt_mom,100,pr,0.771205361427101188679679314736
f3_huber,0.9,0.5,10,alt_mom,100,suffix,0.00613407748207994962504413504928
f3_huber,0.9,0.5,10,alt_mom,100,best,0.000293116875623747153925795349926
f3_huber,0.9,0.5,10,alt_mom,1000,last,1.3873827343914196038747445672e-44
f3_huber,0.9,0.5,10,alt_mom,1000,cesaro,0.0544162303026865939824718170795
f3_huber,0.9,0.5,10,alt_mom,1000,pr,0.0000845635030336214327259692738081
f3_huber,0.9,0.5,10,alt_mom,1000,suffix,3.05749535545881213620206741095e-46
f3_huber,0.9,0.5,10,alt_mom,1000,best,4.08577705947261293945723353664e-45
f3_huber,0.9,0.5,10,alt_mom,10000,last,5.06960788027808734251308176819e-456
f3_huber,0.9,0.5,10,alt_mom,10000,cesaro,0.000545142137916218075792964523552
f3_huber,0.9,0.5,10,alt_mom,10000,pr,0.00000000850209607622603479763514651577
f3_huber,0.9,0.5,10,alt_mom,10000,suffix,4.37574257831673731870985138231e-454
f3_huber,0.9,0.5,10,alt_mom,10000,best,2.73371695791062618619154083867e-458
f3_huber,0.9,0.5,100,alt_mom,100,last,13.949927561866984200967130641
f3_huber,0.9,0.5,100,alt_mom,100,cesaro,14.6234979774772854434996075831
f3_huber,0.9,0.5,100,alt_mom,100,pr,15.2585881945964049140625237285
f3_huber,0.9,0.5,100,alt_mom,100,suffix,14.1742018779957959281709459296
f3_huber,0.9,0.5,100,alt_mom,100,best,5.90550000000000034627856138059
f3_huber,0.9,0.5,100,alt_mom,1000,last,6.70022018321385702664073781861e-30
f3_huber,0.9,0.5,100,alt_mom,1000,cesaro,3.10514685115084800338041728337
f3_huber,0.9,0.5,100,alt_mom,1000,pr,0.482438660229491586616779591475
f3_huber,0.9,0.5,100,alt_mom,1000,suffix,1.28687836226449556010133793659e-29
f3_huber,0.9,0.5,100,alt_mom,1000,best,1.03073723026100270984782451601e-31
f3_huber,0.9,0.5,100,alt_mom,10000,last,8.92919687175637341649574635364e-442
f3_huber,0.9,0.5,100,alt_mom,10000,cesaro,0.065102381685139187155018452791
f3_huber,0.9,0.5,100,alt_mom,10000,pr,0.0000485048477536000806140862348502
f3_huber,0.9,0.5,100,alt_mom,10000,suffix,4.04155467104629688238985380809e-439
f3_huber,0.9,0.5,100,alt_mom,10000,best,1.04566814866931669175215457612e-443
f3_huber,0.9,0.5,1000,alt_mom,100,last,18.0486968963216443300189682079
f3_huber,0.9,0.5,1000,alt_mom,100,cesaro,16.5102788688434544058122544073
f3_huber,0.9,0.5,1000,alt_mom,100,pr,17.8615329154118556162490158675
f3_huber,0.9,0.5,1000,alt_mom,100,suffix,18.0669517204933549263666259693
f3_huber,0.9,0.5,1000,alt_mom,100,best,9.29724635500000052211077128383
f3_huber,0.9,0.5,1000,alt_mom,1000,last,13.5450000000000033517633113433
f3_huber,0.9,0.5,1000,alt_mom,1000,cesaro,15.8647502297901936524126206096
