function,beta,etaL,init,T,A,B,exp_diff,R2,ratio_k10,ratio_k100,ratio_k1000,ratio_k10000
f2_quad10d,0.9,2.0,alt_mom,100,last,cesaro,0.1869,0.0723,5.964539e-02,1.148950e-02,3.239877e-03,3.818030e-01
f2_quad10d,0.9,2.0,alt_mom,100,last,pr,-0.9345,0.5615,1.257738e+02,4.309206e+00,1.778364e-02,6.018443e-01
f2_quad10d,0.9,2.0,alt_mom,100,last,suffix,-0.3348,0.5854,1.270704e+01,9.044161e-01,9.799374e-01,9.473490e-01
f2_quad10d,0.9,2.0,alt_mom,100,last,best,0.0000,1.0000,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
f2_quad10d,0.9,2.0,alt_mom,100,cesaro,pr,-1.1214,0.9554,2.108693e+03,3.750560e+02,5.488988e+00,1.576322e+00
f2_quad10d,0.9,2.0,alt_mom,100,cesaro,suffix,-0.5217,0.4995,2.130432e+02,7.871674e+01,3.024613e+02,2.481251e+00
f2_quad10d,0.9,2.0,alt_mom,100,cesaro,best,-0.1869,0.0723,1.676575e+01,8.703598e+01,3.086537e+02,2.619152e+00
f2_quad10d,0.9,2.0,alt_mom,100,pr,suffix,0.5997,0.3992,1.010309e-01,2.098800e-01,5.510330e+01,1.574076e+00
f2_quad10d,0.9,2.0,alt_mom,100,pr,best,0.9345,0.5615,7.950782e-03,2.320613e-01,5.623144e+01,1.661559e+00
f2_quad10d,0.9,2.0,alt_mom,100,suffix,best,0.3348,0.5854,7.869651e-02,1.105686e+00,1.020473e+00,1.055577e+00
f2_quad10d,0.9,2.0,alt_mom,1000,cesaro,pr,-1.5317,0.9856,3.061049e+05,2.951786e+04,5.570866e+02,9.015883e+00
f2_quad10d,0.9,2.0,alt_mom,10000,cesaro,pr,-1.5402,0.9850,3.050061e+07,2.941190e+06,5.550869e+04,8.414339e+02
f2_quad10d,0.9,2.5,alt_mom,100,last,cesaro,0.0133,0.0004,1.821045e-01,2.466535e-02,3.609557e-03,3.825792e-01
f2_quad10d,0.9,2.5,alt_mom,100,last,pr,-1.0778,0.6560,3.353467e+02,1.045877e+01,3.246743e-02,5.874705e-01
f2_quad10d,0.9,2.5,alt_mom,100,last,suffix,-0.5876,0.8137,4.989046e+01,3.615235e+00,7.308277e-01,9.352570e-01
f2_quad10d,0.9,2.5,alt_mom,100,last,best,-0.0626,0.8264,1.543896e+00,1.149016e+00,1.000000e+00,1.000000e+00
f2_quad10d,0.9,2.5,alt_mom,100,cesaro,pr,-1.0910,0.9686,1.841507e+03,4.240270e+02,8.994852e+00,1.535553e+00
f2_quad10d,0.9,2.5,alt_mom,100,cesaro,suffix,-0.6008,0.6474,2.739661e+02,1.465714e+02,2.024702e+02,2.444610e+00
f2_quad10d,0.9,2.5,alt_mom,100,cesaro,best,-0.0759,0.0123,8.478079e+00,4.658422e+01,2.770423e+02,2.613838e+00
f2_quad10d,0.9,2.5,alt_mom,100,pr,suffix,0.4902,0.4370,1.487728e-01,3.456653e-01,2.250956e+01,1.592007e+00
f2_quad10d,0.9,2.5,alt_mom,100,pr,best,1.0151,0.6418,4.603882e-03,1.098614e-01,3.080010e+01,1.702213e+00
f2_quad10d,0.9,2.5,alt_mom,100,suffix,best,0.5249,0.8118,3.094572e-02,3.178260e-01,1.368312e+00,1.069225e+00
f2_quad10d,0.9,2.5,alt_mom,1000,cesaro,pr,-1.4869,0.9800,3.368417e+05,4.223936e+04,8.631781e+02,1.362407e+01
f2_quad10d,0.9,2.5,alt_mom,10000,cesaro,pr,-1.4912,0.9797,3.356326e+07,4.208774e+06,8.600796e+04,1.313740e+03
f2_quad10d,0.9,2.9,alt_mom,100,last,cesaro,0.0043,0.0000,2.114594e-01,1.210760e-02,2.607621e-03,3.645667e-01
f2_quad10d,0.9,2.9,alt_mom,100,last,pr,-1.1351,0.6567,6.302333e+02,4.936077e+00,3.305880e-02,5.503798e-01
f2_quad10d,0.9,2.9,alt_mom,100,last,suffix,-0.4307,0.6322,3.028518e+01,1.161782e+00,2.018996e+00,9.235171e-01
f2_quad10d,0.9,2.9,alt_mom,100,last,best,-0.1344,0.6000,2.805040e+00,1.000000e+00,1.000000e+00,1.000000e+00
f2_quad10d,0.9,2.9,alt_mom,100,cesaro,pr,-1.1393,0.9884,2.980398e+03,4.076842e+02,1.267777e+01,1.509682e+00
f2_quad10d,0.9,2.9,alt_mom,100,cesaro,suffix,-0.4350,0.2883,1.432198e+02,9.595477e+01,7.742676e+02,2.533191e+00
f2_quad10d,0.9,2.9,alt_mom,100,cesaro,best,-0.1387,0.0367,1.326515e+01,8.259275e+01,3.834914e+02,2.742983e+00
f2_quad10d,0.9,2.9,alt_mom,100,pr,suffix,0.7043,0.4618,4.805392e-02,2.353654e-01,6.107288e+01,1.677963e+00
f2_quad10d,0.9,2.9,alt_mom,100,pr,best,1.0007,0.6382,4.450797e-03,2.025900e-01,3.024913e+01,1.816927e+00
f2_quad10d,0.9,2.9,alt_mom,100,suffix,best,0.2964,0.6294,9.262089e-02,8.607467e-01,4.952956e-01,1.082817e+00
f2_quad10d,0.9,2.9,alt_mom,1000,cesaro,pr,-1.4539,0.9757,3.551615e+05,5.296470e+04,1.153624e+03,1.811121e+01
f2_quad10d,0.9,2.9,alt_mom,10000,cesaro,pr,-1.4567,0.9755,3.538866e+07,5.277457e+06,1.149483e+05,1.766689e+03
f2_quad10d,0.95,0.5,alt_mom,100,last,cesaro,-0.3470,0.6300,4.526079e+00,6.248709e-01,2.163873e-01,4.492741e-01
f2_quad10d,0.95,0.5,alt_mom,100,last,pr,-1.0189,0.8532,3.934192e+02,1.309974e+01,3.336605e-01,5.368520e-01
f2_quad10d,0.95,0.5,alt_mom,100,last,suffix,-0.2510,0.6462,6.716667e+00,1.086078e+00,1.106257e+00,9.724201e-01
f2_quad10d,0.95,0.5,alt_mom,100,last,best,-0.0962,0.6069,2.226863e+00,1.088754e+00,1.041554e+00,1.080298e+00
f2_quad10d,0.95,0.5,alt_mom,100,cesaro,pr,-0.6719,0.9252,8.692273e+01,2.096391e+01,1.541960e+00,1.194932e+00
f2_quad10d,0.95,0.5,alt_mom,100,cesaro,suffix,0.0960,0.2680,1.483992e+00,1.738084e+00,5.112394e+00,2.164425e+00
f2_quad10d,0.95,0.5,alt_mom,100,cesaro,best,0.2508,0.6102,4.920071e-01,1.742366e+00,4.813382e+00,2.404541e+00
f2_quad10d,0.95,0.5,alt_mom,100,pr,suffix,0.7679,0.8282,1.707255e-02,8.290841e-02,3.315516e+00,1.811337e+00
f2_quad10d,0.95,0.5,alt_mom,100,pr,best,0.9227,0.8593,5.660281e-03,8.311266e-02,3.121599e+00,2.012283e+00
f2_quad10d,0.95,0.5,alt_mom,100,suffix,best,0.1548,0.6658,3.315429e-01,1.002464e+00,9.415123e-01,1.110938e+00
f2_quad10d,0.95,0.5,alt_mom,1000,last,cesaro,5.3353,0.8155,3.218794e-18,9.523428e-19,4.029311e-13,2.609010e-02
f2_quad10d,0.95,0.5,alt_mom,1000,last,pr,3.7285,0.6961,5.935323e-13,8.248777e-15,5.777762e-11,8.320562e-02
f2_quad10d,0.95,0.5,alt_mom,1000,last,suffix,-0.4219,0.8293,1.199034e+01,4.824429e+00,6.549407e-01,9.150702e-01
f2_quad10d,0.95,0.5,alt_mom,1000,last,best,-0.0891,0.3908,1.470690e+00,2.443928e+00,1.000000e+00,1.000000e+00
f2_quad10d,0.95,0.5,alt_mom,1000,cesaro,pr,-1.6067,0.9967,1.843959e+05,8.661562e+03,1.433933e+02,3.189164e+00
f2_quad10d,0.95,0.5,alt_mom,1000,cesaro,suffix,-5.7572,0.8491,3.725102e+18,5.065853e+18,1.625441e+12,3.507346e+01
f2_quad10d,0.95,0.5,alt_mom,1000,cesaro,best,-5.4243,0.8140,4.569073e+17,2.566228e+18,2.481814e+12,3.832871e+01
f2_quad10d,0.95,0.5,alt_mom,1000,pr,suffix,-4.1505,0.7573,2.020166e+13,5.848660e+14,1.133554e+10,1.099770e+01
f2_quad10d,0.95,0.5,alt_mom,1000,pr,best,-3.8176,0.6971,2.477861e+12,2.962777e+14,1.730774e+10,1.201842e+01
f2_quad10d,0.95,0.5,alt_mom,1000,suffix,best,0.3329,0.7795,1.226563e-01,5.065736e-01,1.526856e+00,1.092812e+00
f2_quad10d,0.95,0.5,alt_mom,10000,cesaro,pr,-1.6554,0.9951,1.837340e+07,8.630471e+05,1.428785e+04,2.187021e+02
f2_quad10d,0.95,1.0,alt_mom,100,last,cesaro,-0.4393,0.5558,7.331918e+00,1.133445e+00,1.069741e-01,5.526564e-01
f2_quad10d,0.95,1.0,alt_mom,100,last,pr,-1.0900,0.8327,5.377040e+02,8.049548e+01,3.668161e-01,7.544916e-01
f2_quad10d,0.95,1.0,alt_mom,100,last,suffix,-0.2994,0.7532,7.999466e+00,1.759316e+00,8.130351e-01,1.039704e+00
f2_quad10d,0.95,1.0,alt_mom,100,last,best,-0.0098,0.4585,1.094404e+00,1.000000e+00,1.000000e+00,1.014761e+00
f2_quad10d,0.95,1.0,alt_mom,100,cesaro,pr,-0.6507,0.8819,7.333742e+01,7.101842e+01,3.429017e+00,1.365209e+00
f2_quad10d,0.95,1.0,alt_mom,100,cesaro,suffix,0.1400,0.2388,1.091047e+00,1.552185e+00,7.600295e+00,1.881285e+00
f2_quad10d,0.95,1.0,alt_mom,100,cesaro,best,0.4295,0.5537,1.492657e-01,8.822660e-01,9.348054e+00,1.836152e+00
f2_quad10d,0.95,1.0,alt_mom,100,pr,suffix,0.7906,0.7851,1.487708e-02,2.185609e-02,2.216465e+00,1.378020e+00
f2_quad10d,0.95,1.0,alt_mom,100,pr,best,1.0802,0.8315,2.035327e-03,1.242306e-02,2.726162e+00,1.344960e+00
f2_quad10d,0.95,1.0,alt_mom,100,suffix,best,0.2895,0.7627,1.368096e-01,5.684026e-01,1.229959e+00,9.760094e-01
f2_quad10d,0.95,1.0,alt_mom,1000,last,cesaro,3.9678,0.5089,8.784426e-18,1.066014e-18,2.144644e-19,2.521726e-04
f2_quad10d,0.95,1.0,alt_mom,1000,last,pr,2.4454,0.2970,2.536184e-12,3.067920e-14,1.206001e-16,2.276459e-03
f2_quad10d,0.95,1.0,alt_mom,1000,last,suffix,-0.6310,0.8882,4.770994e+01,9.790623e+00,7.923499e-01,8.693693e-01
f2_quad10d,0.95,1.0,alt_mom,1000,last,best,-0.0679,0.7357,1.457099e+00,1.544889e+00,1.000000e+00,1.000000e+00
f2_quad10d,0.95,1.0,alt_mom,1000,cesaro,pr,-1.5224,0.9850,2.887137e+05,2.877935e+04,5.623317e+02,9.027384e+00
f2_quad10d,0.95,1.0,alt_mom,1000,cesaro,suffix,-4.5988,0.6086,5.431195e+18,9.184325e+18,3.694553e+18,3.447516e+03
f2_quad10d,0.95,1.0,alt_mom,1000,cesaro,best,-4.0357,0.5187,1.658730e+17,1.449219e+18,4.662780e+18,3.965537e+03
f2_quad10d,0.95,1.0,alt_mom,1000,pr,suffix,-3.0764,0.4289,1.881170e+13,3.191290e+14,6.570060e+15,3.818954e+02
f2_quad10d,0.95,1.0,alt_mom,1000,pr,best,-2.5133,0.3099,5.745243e+11,5.035623e+13,8.291867e+15,4.392787e+02
f2_quad10d,0.95,1.0,alt_mom,1000,suffix,best,0.5631,0.8849,3.054079e-02,1.577927e-01,1.262069e+00,1.150259e+00
f2_quad10d,0.95,1.0,alt_mom,10000,cesaro,pr,-1.5263,0.9847,2.876773e+07,2.867604e+06,5.603131e+04,8.728844e+02
f2_quad10d,0.95,1.5,alt_mom,100,last,cesaro,-0.5040,0.8597,1.716005e+01,2.974069e+00,5.344086e-01,6.353862e-01
f2_quad10d,0.95,1.5,alt_mom,100,last,pr,-1.1469,0.9973,2.234719e+03,1.226955e+02,8.239783e+00,8.266077e-01
f2_quad10d,0.95,1.5,alt_mom,100,last,suffix,-0.4261,0.9615,1.566982e+01,6.174177e+00,1.445697e+00,9.660043e-01
f2_quad10d,0.95,1.5,alt_mom,100,last,best,-0.1642,0.8708,2.800632e+00,2.610494e+00,1.156294e+00,1.041910e+00
f2_quad10d,0.95,1.5,alt_mom,100,cesaro,pr,-0.6429,0.9502,1.302280e+02,4.125510e+01,1.541851e+01,1.300953e+00
f2_quad10d,0.95,1.5,alt_mom,100,cesaro,suffix,0.0779,0.2464,9.131570e-01,2.076003e+00,2.705228e+00,1.520342e+00
f2_quad10d,0.95,1.5,alt_mom,100,cesaro,best,0.3398,0.7597,1.632065e-01,8.777517e-01,2.163689e+00,1.639806e+00
f2_quad10d,0.95,1.5,alt_mom,100,pr,suffix,0.7208,0.9931,7.011985e-03,5.032113e-02,1.754533e-01,1.168637e+00
f2_quad10d,0.95,1.5,alt_mom,100,pr,best,0.9827,0.9930,1.253237e-03,2.127620e-02,1.403306e-01,1.260465e+00
f2_quad10d,0.95,1.5,alt_mom,100,suffix,best,0.2619,0.9580,1.787278e-01,4.228084e-01,7.998174e-01,1.078577e+00
f2_quad10d,0.95,1.5,alt_mom,1000,last,cesaro,3.6868,0.5157,7.541371e-18,2.061769e-18,3.169685e-19,2.741701e-05
f2_quad10d,0.95,1.5,alt_mom,1000,last,pr,2.2531,0.3049,2.550053e-12,1.107388e-13,3.930115e-16,5.415561e-04
f2_quad10d,0.95,1.5,alt_mom,1000,last,suffix,-0.6096,0.9573,8.023585e+01,8.801230e+00,4.894905e+00,9.066217e-01
f2_quad10d,0.95,1.5,alt_mom,1000,last,best,-0.0073,0.0667,1.000000e+00,1.181861e+00,1.000000e+00,1.000000e+00
f2_quad10d,0.95,1.5,alt_mom,1000,cesaro,pr,-1.4337,0.9742,3.381418e+05,5.371056e+04,1.239907e+03,1.975255e+01
f2_quad10d,0.95,1.5,alt_mom,1000,cesaro,suffix,-4.2964,0.5904,1.063942e+19,4.268776e+18,1.544287e+19,3.306785e+04
f2_quad10d,0.95,1.5,alt_mom,1000,cesaro,best,-3.6941,0.5159,1.326019e+17,5.732267e+17,3.154887e+18,3.647370e+04
f2_quad10d,0.95,1.5,alt_mom,1000,pr,suffix,-2.8627,0.4129,3.146439e+13,7.947741e+13,1.245486e+16,1.674105e+03
f2_quad10d,0.95,1.5,alt_mom,1000,pr,best,-2.2604,0.3057,3.921488e+11,1.067251e+13,2.544455e+15,1.846531e+03
f2_quad10d,0.95,1.5,alt_mom,1000,suffix,best,0.6023,0.9377,1.246326e-02,1.342836e-01,2.042941e-01,1.102996e+00
f2_quad10d,0.95,1.5,alt_mom,10000,cesaro,pr,-1.4343,0.9741,3.369280e+07,5.351777e+06,1.235456e+05,1.959671e+03
f2_quad10d,0.95,2.0,alt_mom,100,last,cesaro,-0.5868,0.8714,2.480205e+01,3.118287e+00,4.674928e-01,5.166367e-01
f2_quad10d,0.95,2.0,alt_mom,100,last,pr,-1.1333,0.9306,2.510917e+03,2.395873e+02,7.203705e+01,6.253897e-01
f2_quad10d,0.95,2.0,alt_mom,100,last,suffix,-0.5465,0.6995,5.793139e+01,1.486024e+00,1.361371e+00,8.995851e-01
f2_quad10d,0.95,2.0,alt_mom,100,last,best,-0.0526,0.4474,1.626926e+00,1.000000e+00,1.283880e+00,1.000000e+00
f2_quad10d,0.95,2.0,alt_mom,100,cesaro,pr,-0.5465,0.5188,1.012383e+02,7.683300e+01,1.540923e+02,1.210502e+00
f2_quad10d,0.95,2.0,alt_mom,100,cesaro,suffix,0.0403,0.0219,2.335750e+00,4.765515e-01,2.912067e+00,1.741234e+00
f2_quad10d,0.95,2.0,alt_mom,100,cesaro,best,0.5342,0.8434,6.559641e-02,3.206889e-01,2.746310e+00,1.935596e+00
f2_quad10d,0.95,2.0,alt_mom,100,pr,suffix,0.5868,0.5329,2.307181e-02,6.202432e-03,1.889820e-02,1.438439e+00
f2_quad10d,0.95,2.0,alt_mom,100,pr,best,1.0807,0.9300,6.479409e-04,4.173843e-03,1.782250e-02,1.599003e+00
f2_quad10d,0.95,2.0,alt_mom,100,suffix,best,0.4939,0.7114,2.808366e-02,6.729365e-01,9.430792e-01,1.111624e+00
f2_quad10d,0.95,2.0,alt_mom,1000,last,cesaro,3.2799,0.4900,2.826111e-17,5.442469e-18,6.525986e-19,4.913056e-06
f2_quad10d,0.95,2.0,alt_mom,1000,last,pr,1.9172,0.2703,1.034552e-11,4.328408e-13,1.409132e-15,1.716587e-04
f2_quad10d,0.95,2.0,alt_mom,1000,last,suffix,-0.7585,0.9578,1.230858e+02,6.308475e+01,4.551456e+00,8.757138e-01
f2_quad10d,0.95,2.0,alt_mom,1000,last,best,-0.1297,0.6423,2.234998e+00,3.137150e+00,1.766815e+00,1.000000e+00
f2_quad10d,0.95,2.0,alt_mom,1000,cesaro,pr,-1.3627,0.9646,3.660691e+05,7.953022e+04,2.159263e+03,3.493929e+01
f2_quad10d,0.95,2.0,alt_mom,1000,cesaro,suffix,-4.0385,0.5876,4.355308e+18,1.159120e+19,6.974357e+18,1.782422e+05
f2_quad10d,0.95,2.0,alt_mom,1000,cesaro,best,-3.4097,0.4999,7.908389e+16,5.764203e+17,2.707353e+18,2.035393e+05
f2_quad10d,0.95,2.0,alt_mom,1000,pr,suffix,-2.6758,0.4147,1.189750e+13,1.457459e+14,3.229971e+15,5.101482e+03
f2_quad10d,0.95,2.0,alt_mom,1000,pr,best,-2.0470,0.2890,2.160354e+11,7.247814e+12,1.253832e+15,5.825513e+03
f2_quad10d,0.95,2.0,alt_mom,1000,suffix,best,0.6288,0.9807,1.815805e-02,4.972913e-02,3.881868e-01,1.141926e+00
f2_quad10d,0.95,2.0,alt_mom,10000,cesaro,pr,-1.3629,0.9645,3.647550e+07,7.924474e+06,2.151512e+05,3.476161e+03
f2_quad10d,0.95,2.5,alt_mom,100,last,cesaro,-0.6291,0.9250,3.702192e+01,4.735031e+00,7.472755e-01,5.481178e-01
f2_quad10d,0.95,2.5,alt_mom,100,last,pr,-1.1712,0.9387,2.929662e+03,4.436141e+02,7.202446e+01,6.696452e-01
f2_quad10d,0.95,2.5,alt_mom,100,last,suffix,-0.4724,0.8107,4.457938e+01,3.111483e+00,2.823443e+00,1.226542e+00
f2_quad10d,0.95,2.5,alt_mom,100,last,best,-0.1378,0.5872,3.856253e+00,1.716948e+00,2.772377e+00,1.141382e+00
f2_quad10d,0.95,2.5,alt_mom,100,cesaro,pr,-0.5422,0.5629,7.913317e+01,9.368770e+01,9.638274e+01,1.221718e+00
f2_quad10d,0.95,2.5,alt_mom,100,cesaro,suffix,0.1567,0.3777,1.204135e+00,6.571199e-01,3.778316e+00,2.237735e+00
f2_quad10d,0.95,2.5,alt_mom,100,cesaro,best,0.4912,0.7974,1.041614e-01,3.626056e-01,3.709980e+00,2.082367e+00
f2_quad10d,0.95,2.5,alt_mom,100,pr,suffix,0.6989,0.7080,1.521656e-02,7.013940e-03,3.920116e-02,1.831630e+00
f2_quad10d,0.95,2.5,alt_mom,100,pr,best,1.0334,0.9389,1.316279e-03,3.870365e-03,3.849216e-02,1.704459e+00
f2_quad10d,0.95,2.5,alt_mom,100,suffix,best,0.3345,0.7614,8.650308e-02,5.518104e-01,9.819136e-01,9.305694e-01
f2_quad10d,0.95,2.5,alt_mom,1000,last,cesaro,3.0307,0.4850,2.902672e-17,4.827335e-18,7.493965e-19,6.837786e-07
f2_quad10d,0.95,2.5,alt_mom,1000,last,pr,1.7263,0.2608,1.114198e-11,5.031864e-13,2.475799e-15,3.720995e-05
f2_quad10d,0.95,2.5,alt_mom,1000,last,suffix,-0.7705,0.9778,1.422911e+02,5.370697e+01,5.092997e+00,8.428531e-01
f2_quad10d,0.95,2.5,alt_mom,1000,last,best,-0.0850,0.5680,1.960642e+00,1.887428e+00,2.008723e+00,1.000000e+00
f2_quad10d,0.95,2.5,alt_mom,1000,cesaro,pr,-1.3044,0.9560,3.838524e+05,1.042369e+05,3.303724e+03,5.441813e+01
f2_quad10d,0.95,2.5,alt_mom,1000,cesaro,suffix,-3.8013,0.5908,4.902073e+18,1.112559e+19,6.796131e+18,1.232640e+06
f2_quad10d,0.95,2.5,alt_mom,1000,cesaro,best,-3.1158,0.4872,6.754610e+16,3.909875e+17,2.680455e+18,1.462462e+06
f2_quad10d,0.95,2.5,alt_mom,1000,pr,suffix,-2.4968,0.4190,1.277072e+13,1.067338e+14,2.057112e+15,2.265128e+04
f2_quad10d,0.95,2.5,alt_mom,1000,pr,best,-1.8113,0.2697,1.759690e+11,3.750951e+12,8.113434e+14,2.687453e+04
f2_quad10d,0.95,2.5,alt_mom,1000,suffix,best,0.6855,0.9690,1.377909e-02,3.514307e-02,3.944089e-01,1.186446e+00
f2_quad10d,0.95,2.5,alt_mom,10000,cesaro,pr,-1.3045,0.9560,3.824745e+07,1.038627e+07,3.291865e+05,5.419442e+03
f2_quad10d,0.95,2.9,alt_mom,100,last,cesaro,-0.6662,0.9603,4.695790e+01,4.102074e+00,1.350043e+00,4.090490e-01
f2_quad10d,0.95,2.9,alt_mom,100,last,pr,-1.1315,0.8723,2.828974e+03,1.666163e+02,1.321674e+02,5.171170e-01
f2_quad10d,0.95,2.9,alt_mom,100,last,suffix,-0.5626,0.8192,7.237673e+01,3.209682e+00,2.652573e+00,1.027496e+00
f2_quad10d,0.95,2.9,alt_mom,100,last,best,-0.0420,0.2898,1.812555e+00,1.153252e+00,1.637482e+00,1.168613e+00
f2_quad10d,0.95,2.9,alt_mom,100,cesaro,pr,-0.4652,0.4878,6.024490e+01,4.061756e+01,9.789871e+01,1.264193e+00
f2_quad10d,0.95,2.9,alt_mom,100,cesaro,suffix,0.1036,0.3763,1.541311e+00,7.824535e-01,1.964807e+00,2.511913e+00
f2_quad10d,0.95,2.9,alt_mom,100,cesaro,best,0.6243,0.9701,3.859958e-02,2.811388e-01,1.212912e+00,2.856902e+00
f2_quad10d,0.95,2.9,alt_mom,100,pr,suffix,0.5688,0.5562,2.558409e-02,1.926392e-02,2.006979e-02,1.986969e+00
f2_quad10d,0.95,2.9,alt_mom,100,pr,best,1.0895,0.8857,6.407112e-04,6.921607e-03,1.238946e-02,2.259862e+00
f2_quad10d,0.95,2.9,alt_mom,100,suffix,best,0.5207,0.8475,2.504334e-02,3.593042e-01,6.173185e-01,1.137341e+00
f2_quad10d,0.95,2.9,alt_mom,1000,last,cesaro,2.7750,0.4738,3.568115e-17,5.761452e-18,8.686527e-19,1.192133e-07
f2_quad10d,0.95,2.9,alt_mom,1000,last,pr,1.5107,0.2389,1.405781e-11,7.063421e-13,3.796312e-15,8.711058e-06
f2_quad10d,0.95,2.9,alt_mom,1000,last,suffix,-0.8886,0.9608,2.531924e+02,9.148340e+01,3.557731e+00,8.158275e-01
f2_quad10d,0.95,2.9,alt_mom,1000,last,best,-0.0418,0.0717,1.814723e+00,1.270348e+00,2.902518e+00,1.000000e+00
f2_quad10d,0.95,2.9,alt_mom,1000,cesaro,pr,-1.2643,0.9499,3.939843e+05,1.225979e+05,4.370344e+03,7.307121e+01
f2_quad10d,0.95,2.9,alt_mom,1000,cesaro,suffix,-3.6636,0.6150,7.095970e+18,1.587853e+19,4.095688e+18,6.843429e+06
f2_quad10d,0.95,2.9,alt_mom,1000,cesaro,best,-2.8168,0.4614,5.085944e+16,2.204909e+17,3.341401e+18,8.388328e+06
f2_quad10d,0.95,2.9,alt_mom,1000,pr,suffix,-2.3993,0.4487,1.801080e+13,1.295171e+14,9.371545e+14,9.365423e+04
f2_quad10d,0.95,2.9,alt_mom,1000,pr,best,-1.5524,0.2325,1.290900e+11,1.798488e+12,7.645625e+14,1.147966e+05
f2_quad10d,0.95,2.9,alt_mom,1000,suffix,best,0.8468,0.8829,7.167369e-03,1.388610e-02,8.158340e-01,1.225749e+00
f2_quad10d,0.95,2.9,alt_mom,10000,cesaro,pr,-1.2643,0.9499,3.925700e+07,1.221579e+07,4.354657e+05,7.279390e+03
f2_quad10d,0.99,0.5,alt_mom,100,last,cesaro,-0.8065,0.8983,4.049208e+02,1.285821e+01,2.780491e+00,1.382799e+00
f2_quad10d,0.99,0.5,alt_mom,100,last,pr,-0.8204,0.9485,3.814880e+02,2.042412e+01,3.359495e+00,1.282486e+00
f2_quad10d,0.99,0.5,alt_mom,100,last,suffix,-0.2662,0.5867,9.853445e+00,1.161555e+00,2.077466e+00,1.051793e+00
f2_quad10d,0.99,0.5,alt_mom,100,last,best,-0.0014,0.0002,3.613728e+00,1.680973e+00,3.002567e+00,2.946561e+00
f2_quad10d,0.99,0.5,alt_mom,100,cesaro,pr,-0.0139,0.0267,9.421300e-01,1.588410e+00,1.208238e+00,9.274566e-01
f2_quad10d,0.99,0.5,alt_mom,100,cesaro,suffix,0.5402,0.9023,2.433425e-02,9.033560e-02,7.471581e-01,7.606264e-01
f2_quad10d,0.99,0.5,alt_mom,100,cesaro,best,0.8051,0.9428,8.924529e-03,1.307314e-01,1.079869e+00,2.130868e+00
f2_quad10d,0.99,0.5,alt_mom,100,pr,suffix,0.5542,0.9157,2.582897e-02,5.687172e-02,6.183865e-01,8.201208e-01
f2_quad10d,0.99,0.5,alt_mom,100,pr,best,0.8190,0.9722,9.472715e-03,8.230331e-02,8.937554e-01,2.297539e+00
f2_quad10d,0.99,0.5,alt_mom,100,suffix,best,0.2648,0.8478,3.667476e-01,1.447175e+00,1.445302e+00,2.801464e+00
f2_quad10d,0.99,0.5,alt_mom,1000,last,cesaro,-0.7578,0.9960,3.303042e+00,7.052558e-01,1.313722e-01,1.722866e-02
f2_quad10d,0.99,0.5,alt_mom,1000,last,pr,-1.4862,0.8864,4.775211e+04,3.969952e+03,9.828496e+02,8.452893e-01
f2_quad10d,0.99,0.5,alt_mom,1000,last,suffix,-0.4480,0.9075,4.989264e+01,6.886762e+00,5.677829e+00,1.708270e+00
f2_quad10d,0.99,0.5,alt_mom,1000,last,best,0.0050,0.0057,2.187287e+00,3.144544e+00,3.125993e+00,2.277377e+00
f2_quad10d,0.99,0.5,alt_mom,1000,cesaro,pr,-0.7284,0.6904,1.445701e+04,5.629095e+03,7.481411e+03,4.906297e+01
f2_quad10d,0.99,0.5,alt_mom,1000,cesaro,suffix,0.3098,0.7760,1.510506e+01,9.764913e+00,4.321941e+01,9.915279e+01
f2_quad10d,0.99,0.5,alt_mom,1000,cesaro,best,0.7628,0.9992,6.622039e-01,4.458728e+00,2.379493e+01,1.321853e+02
f2_quad10d,0.99,0.5,alt_mom,1000,pr,suffix,1.0382,0.7825,1.044826e-03,1.734722e-03,5.776906e-03,2.020929e+00
f2_quad10d,0.99,0.5,alt_mom,1000,pr,best,1.4912,0.9061,4.580503e-05,7.920862e-04,3.180540e-03,2.694198e+00
f2_quad10d,0.99,0.5,alt_mom,1000,suffix,best,0.4530,0.8528,4.383987e-02,4.566071e-01,5.505613e-01,1.333148e+00
f2_quad10d,0.99,0.5,alt_mom,10000,cesaro,pr,-1.2962,0.9559,3.660172e+07,9.994479e+06,3.267360e+05,5.469327e+03
f2_quad10d,0.99,1.0,alt_mom,100,last,cesaro,-0.7790,0.9619,8.114424e+02,1.594461e+02,1.078610e+01,5.039483e+00
f2_quad10d,0.99,1.0,alt_mom,100,last,pr,-0.7781,0.9445,1.372161e+03,1.218834e+02,7.231460e+01,4.163214e+00
f2_quad10d,0.99,1.0,alt_mom,100,last,suffix,-0.4081,0.7883,2.964122e+01,4.749407e+00,1.419650e+00,1.934097e+00
f2_quad10d,0.99,1.0,alt_mom,100,last,best,-0.0205,0.0384,4.419965e+00,2.505604e+00,2.362923e+00,3.850863e+00
f2_quad10d,0.99,1.0,alt_mom,100,cesaro,pr,0.0010,0.0000,1.691015e+00,7.644173e-01,6.704424e+00,8.261193e-01
f2_quad10d,0.99,1.0,alt_mom,100,cesaro,suffix,0.3710,0.8532,3.652905e-02,2.978691e-02,1.316185e-01,3.837888e-01
